PSU,CASENO,RATWGT,CASEID,STRATIF,VERSION,VEHNO,PASINTEG,OPENLF,OPENRF,OPENLR,OPENRR,OPENTG,FAILLF,FAILRF,FAILLR,FAILRR,FAILTG,GLIMPWS,GLIMPLF,GLIMPRF,GLIMPLR,GLIMPRR,GLIMPBL,GLIMPRUF,GLIMPOTH,GLOCCWS,GLOCCLF,GLOCCRF,GLOCCLR,GLOCCRR,GLOCCBL,GLOCCRUF,GLOCCOTH,GLTYPWS,GLTYPLF,GLTYPRF,GLTYPLR,GLTYPRR,GLTYPBL,GLTYPRUF,GLTYPOTH,GLPREWS,GLPRELF,GLPRERF,GLPRELR,GLPRERR,GLPREBL,GLPRERUF,GLPREOTH,INLOC1,INCOMP1,INMAG1,CDRIR1,INLOC2,INCOMP2,INMAG2,CDRIR2,INLOC3,INCOMP3,INMAG3,CDRIR3,INLOC4,INCOMP4,INMAG4,CDRIR4,INLOC5,INCOMP5,INMAG5,CDRIR5,INLOC6,INCOMP6,INMAG6,CDRIR6,INLOC7,INCOMP7,INMAG7,CDRIR7,INLOC8,INCOMP8,INMAG8,CDRIR8,INLOC9,INCOMP9,INMAG9,CDRIR9,INLOC10,INCOMP10,INMAG10,CDRIR10,COLUMTYP,RIMDEF,RDEFLOC,ODOMETER,PANELDAM,BOLSTDEF,GLOVOPEN,PSUSTRAT
43,92,22.11472885,92J,J,5,1,98,3,3,0,0,3,0,0,0,0,0,4,6,6,6,6,6,8,8,0,1,1,0,1,0,0,0,1,2,2,2,2,2,0,0,1,2,3,1,1,1,0,0,23,8,3,1,13,6,3,3,23,18,3,1,21,13,3,1,21,12,3,1,23,12,3,1,23,13,3,1,22,18,3,1,11,10,2,3,11,6,2,3,1,0,0,1,0,8,U,9
43,93,22.551038388,93K,K,5,1,U,3,3,3,2,0,0,0,0,5,0,U,U,U,U,U,U,8,U,U,U,U,U,U,U,0,U,U,U,U,U,U,U,0,U,U,U,U,U,U,U,0,U,23,17,2,3,23,8,2,3,13,17,2,3,23,20,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,U,U,U,U,8,U,9
43,93,22.551038388,93K,K,5,2,6,3,3,1,1,0,0,0,0,0,0,2,0,6,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,U,0,0,0,0,0,21,20,6,2,22,20,6,2,23,20,6,2,13,5,3,2,13,4,3,1,12,14,3,2,13,14,3,2,11,14,2,2,11,1,2,2,13,17,2,1,2,2,7,106,1,8,0,9
43,94,108.24498426,94D,D,5,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,96,0,8,0,9
43,94,108.24498426,94D,D,5,2,6,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,6,0,0,0,0,0,1,0,2,0,0,0,0,2,1,0,3,0,0,0,0,1,33,28,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,149,0,8,0,9
43,95,2566.9328006,95G,G,5,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,13,0,8,0,9
43,96,26.284186247,96B,B,5,1,98,3,1,0,0,0,0,0,0,0,0,4,6,0,8,8,6,8,0,0,U,0,0,0,U,0,0,1,2,0,0,0,2,0,0,1,2,0,0,0,1,0,0,11,7,3,3,11,27,2,3,11,10,2,3,11,15,2,1,11,16,2,1,11,6,2,3,11,13,1,3,11,18,1,1,11,12,1,1,13,7,1,3,1,0,0,158,1,8,1,9
43,97,22.11472885,97J,J,5,1,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,27,1,3,13,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,117,0,8,1,9
43,97,22.11472885,97J,J,5,2,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,U,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,34,0,0,0,9
43,98,66.491618076,98C,C,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,43,0,8,0,9
43,98,66.491618076,98C,C,5,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,5,2,22,20,5,2,21,19,3,2,22,19,3,2,,,,,,,,,,,,,,,,,,,,,,,,,1,5,9,30,0,8,0,9
43,99,2411.8472772,99G,G,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,28,0,0,0,9
43,100,36.41558684,100C,C,5,1,7,1,3,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,U,U,U,U,U,U,9
43,100,36.41558684,100C,C,5,2,1,1,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,8,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,30,5,2,13,30,4,2,12,15,4,2,11,30,4,2,13,6,3,3,11,15,3,2,13,15,3,2,13,12,2,1,13,13,2,1,11,12,1,1,1,0,0,70,1,8,1,9
43,102,331.38328243,102F,F,5,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,24,0,8,0,9
43,102,331.38328243,102F,F,5,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,78,1,8,0,9
43,102,331.38328243,102F,F,5,3,6,1,1,0,0,0,0,0,0,0,0,0,0,6,8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,13,5,2,1,11,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,6,33,0,8,0,9
43,103,1320.900837,103G,G,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,54,0,8,0,9
43,103,1320.900837,103G,G,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,59,0,8,0,9
43,104,31.567307683,104A,A,5,1,11,1,1,1,1,0,0,0,0,0,0,2,6,6,6,6,6,8,6,2,0,0,0,0,0,0,0,1,2,2,2,2,2,0,2,1,3,3,3,2,1,0,1,13,12,4,1,13,13,4,1,11,13,4,1,13,7,4,1,13,15,3,1,11,7,3,1,11,6,3,1,13,6,3,1,21,12,3,1,23,12,3,1,1,0,0,70,1,8,0,9
43,105,1611.3008996,105F,F,5,1,13,2,1,0,0,0,2,0,0,0,0,0,0,0,6,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,21,28,3,3,21,16,3,3,21,7,3,3,21,13,2,1,11,10,1,3,11,13,1,1,,,,,,,,,,,,,,,,,1,0,0,151,0,8,0,9
43,105,1611.3008996,105F,F,5,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,143,0,8,0,9
43,106,33.85474638,106K,K,5,1,6,1,1,0,0,0,0,0,0,0,0,0,0,6,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,U,0,0,0,0,0,13,5,1,2,11,5,1,2,13,17,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,9,148,0,8,0,9
43,106,33.85474638,106K,K,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,U,0,8,0,9
43,107,33.85474638,107K,K,5,1,98,1,1,0,0,0,0,0,0,0,0,3,6,6,6,6,6,8,8,U,U,U,0,U,0,0,0,1,2,2,2,2,2,0,0,1,2,2,1,1,1,0,0,21,8,3,3,21,10,2,3,11,15,2,1,21,7,2,3,21,18,2,1,11,6,2,3,12,15,1,1,12,12,1,1,11,12,1,1,11,13,1,1,2,0,0,52,0,8,0,9
43,108,428.69523975,108D,D,5,1,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,8,8,2,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,12,19,3,2,11,19,2,2,13,5,1,2,13,19,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,155,1,8,0,9
43,109,35.203286781,109A,A,5,1,0,1,3,0,3,1,0,0,0,0,0,2,0,0,8,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,5,2,2,13,19,1,2,13,17,1,1,12,3,1,2,13,4,1,2,,,,,,,,,,,,,,,,,,,,,2,0,0,127,1,8,0,9
43,109,35.203286781,109A,A,5,2,6,3,3,0,0,0,0,0,0,0,0,2,6,U,6,U,U,8,8,0,0,0,0,0,0,0,0,1,2,2,2,2,2,0,0,1,2,2,1,1,1,0,0,13,2,4,1,11,7,3,3,21,28,3,3,11,27,3,3,12,19,3,3,11,10,3,3,11,17,2,3,21,8,2,3,11,2,2,1,11,13,1,3,1,0,0,42,1,0,1,9
43,110,37.023741883,110J,J,5,1,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,11,1,1,2,13,5,1,2,13,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,114,1,8,8,9
43,110,37.023741883,110J,J,5,2,12,3,1,1,1,0,0,0,0,0,0,2,6,0,0,0,0,8,0,0,U,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,11,10,3,3,11,27,3,3,11,17,3,3,21,19,3,2,22,19,3,2,11,7,3,3,11,16,2,3,11,2,2,1,21,17,1,3,21,7,1,3,1,0,0,46,0,8,0,9
43,111,37.754196768,111K,K,5,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,5,3,2,11,1,1,2,11,17,1,1,11,2,1,2,13,5,1,2,13,17,1,1,,,,,,,,,,,,,,,,,2,0,0,52,0,8,0,9
43,111,37.754196768,111K,K,5,2,6,3,1,3,1,0,0,0,0,0,0,2,6,0,0,0,0,8,8,0,U,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,11,10,3,3,11,27,2,3,11,7,2,3,11,2,2,1,21,10,2,3,21,13,2,3,11,16,1,3,11,17,1,3,11,6,1,3,21,17,1,3,2,0,0,63,U,8,U,9
43,112,22.11472885,112J,J,5,1,13,3,2,0,0,0,0,2,0,0,0,2,0,6,0,0,0,8,8,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,13,17,3,1,13,6,2,2,13,27,2,3,13,5,2,2,13,4,2,2,12,3,1,2,11,1,1,2,11,17,1,1,,,,,,,,,1,3,3,83,1,8,1,9
43,112,22.11472885,112J,J,5,2,13,1,2,1,1,1,0,2,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,5,6,2,13,4,5,2,13,6,5,2,13,27,4,3,13,24,3,2,13,14,3,2,13,19,3,2,12,14,2,2,11,14,2,2,13,17,2,1,1,0,0,33,1,8,1,9
43,113,22.551038388,113K,K,5,1,6,3,1,3,3,0,0,0,0,0,0,2,0,0,0,0,0,8,6,0,6,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,2,0,0,0,0,0,1,11,10,4,3,21,10,4,3,21,7,4,3,21,16,3,3,11,7,3,3,11,27,3,3,12,19,3,3,11,17,3,3,21,17,3,3,22,17,3,1,2,0,0,88,0,8,0,9
43,113,22.551038388,113K,K,5,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,61,0,8,0,9
43,114,516.82271897,114E,E,5,1,6,3,1,1,1,0,0,0,0,0,0,2,6,0,0,6,0,8,0,0,0,1,1,0,0,0,0,1,2,2,2,2,0,0,0,1,2,2,2,2,0,0,0,12,12,3,1,21,12,3,1,11,12,3,1,12,15,3,1,22,12,3,1,11,15,3,1,11,13,2,1,13,12,2,1,13,15,2,1,23,12,2,1,1,0,0,58,0,8,0,9
43,115,4323.6808691,115H,H,5,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,5,1,2,12,5,1,2,11,5,1,2,11,17,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,75,0,8,U,9
43,116,26.284186247,116B,B,5,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,5,4,2,12,19,4,2,11,19,3,2,12,5,2,2,13,5,2,2,11,2,1,2,11,1,1,2,21,17,1,1,13,19,1,2,12,3,1,2,1,1,5,144,1,8,U,9
43,116,26.284186247,116B,B,5,2,12,3,U,0,0,1,0,0,0,0,0,3,6,0,0,0,0,8,8,U,U,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,12,5,4,2,11,5,3,2,11,24,3,1,11,6,3,2,11,2,3,2,13,4,3,2,12,3,3,2,13,5,2,2,13,6,2,2,11,1,1,2,1,6,9,96,1,8,1,9
43,117,186.2836043,117D,D,5,1,6,3,1,3,3,0,0,0,0,0,0,2,6,0,6,0,0,8,6,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,2,1,2,0,2,0,0,0,1,11,10,3,3,21,10,3,3,11,24,3,3,21,17,3,3,11,7,2,3,11,27,2,3,21,24,2,3,11,17,2,3,11,19,2,3,21,20,2,3,1,0,0,79,1,8,0,9
43,117,186.2836043,117D,D,5,2,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,118,1,8,0,9
43,118,4417.5487424,118G,G,5,1,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,6,U,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,6,0,8,0,9
43,119,22.834931853,119J,J,5,1,98,3,3,0,0,3,0,0,0,0,0,3,6,6,6,6,6,8,8,U,U,U,0,0,0,0,0,1,2,2,3,3,2,0,0,1,2,2,1,1,2,0,0,11,12,4,1,21,12,4,1,11,15,4,1,22,12,4,1,12,15,4,1,13,15,4,1,11,13,4,1,13,7,3,1,21,13,3,1,13,12,3,1,2,2,1,U,U,8,0,9
43,120,22.11472885,120J,J,5,1,6,1,1,0,0,1,0,0,0,0,0,2,0,6,0,0,0,8,8,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,1,0,2,0,0,0,0,0,13,10,1,3,13,27,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,54,0,0,0,9
43,121,36.081408715,121C,C,5,1,11,3,3,0,0,0,0,0,0,0,0,2,0,6,8,8,6,8,8,2,6,0,0,0,0,0,0,1,2,2,0,0,2,0,0,1,2,2,0,0,1,0,0,13,12,3,1,11,6,3,1,11,13,3,1,13,6,3,1,13,13,3,1,12,12,2,1,12,15,2,1,13,7,2,1,11,12,2,1,11,15,2,1,1,0,0,85,1,8,0,9
43,122,328.34224826,122F,F,5,1,1,1,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,13,5,1,2,13,17,1,1,13,27,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,29,0,8,0,9
43,122,328.34224826,122F,F,5,2,6,1,1,3,1,3,0,0,0,0,0,2,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,11,5,2,2,98,28,1,3,11,17,1,1,12,17,1,1,13,17,1,1,98,9,1,3,21,10,1,3,21,8,1,3,,,,,,,,,2,0,0,82,0,8,0,9
43,123,2720.1769444,123H,H,5,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,112,0,8,0,9
43,123,2720.1769444,123H,H,5,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,67,0,8,0,9
43,124,428.69523975,124K,K,5,1,9,2,1,0,0,1,4,0,0,0,0,4,6,0,8,8,8,8,8,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,U,0,0,0,0,0,0,11,98,4,1,11,6,4,3,11,14,4,1,11,2,4,2,11,27,3,3,98,19,3,2,11,15,3,1,11,5,3,2,12,15,1,1,,,,,1,0,0,98,0,8,0,9
43,124,428.69523975,124K,K,5,2,98,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,188,0,8,0,9
43,125,28.51150819,125A,A,5,1,98,U,2,2,2,2,0,5,5,4,4,U,U,0,U,U,U,6,0,0,U,6,U,U,U,0,6,1,2,2,2,2,2,U,2,1,2,2,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,76,U,8,0,9
43,126,1455.3226793,126F,F,5,1,7,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,21,19,5,2,22,19,5,2,21,31,3,2,22,31,3,2,23,31,3,2,21,26,2,1,22,26,2,1,23,26,2,1,21,20,2,2,22,20,1,2,2,2,5,39,0,8,0,9
43,127,29.985913716,127J,J,5,1,6,3,1,0,0,1,0,0,0,0,0,2,6,0,0,0,0,8,8,2,U,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,11,5,4,2,13,5,3,2,12,19,3,2,11,19,3,2,11,2,2,2,11,6,2,2,12,3,1,2,11,7,1,3,11,1,1,2,13,4,1,2,2,4,9,36,1,8,U,9
43,128,44.422508914,128A,A,5,1,98,1,3,0,0,1,0,0,0,0,0,3,0,6,0,0,0,8,8,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,13,6,3,2,13,5,3,2,13,27,3,3,13,4,3,2,13,14,3,2,13,10,2,3,12,3,2,2,23,28,1,3,13,17,1,1,,,,,2,0,0,64,1,8,1,9
43,128,44.422508914,128A,A,5,2,11,1,3,0,0,0,0,0,0,0,0,2,0,6,0,0,6,8,8,2,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,1,0,2,0,0,1,0,0,12,19,3,2,13,19,3,2,12,25,3,2,12,32,3,2,11,19,3,2,11,25,2,2,13,25,2,2,13,5,2,2,13,4,2,2,13,27,1,2,1,5,9,21,1,8,0,9
43,128,44.422508914,128A,A,5,3,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,U,U,U,U,U,U,9
43,129,2267.4733396,129F,F,5,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,28,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,126,0,8,0,9
43,130,47.641464642,130K,K,5,1,0,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,5,140,0,8,0,9
43,131,47.641464642,131K,K,5,1,6,8,1,1,1,0,0,0,0,0,0,2,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,11,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,137,0,8,0,9
43,131,47.641464642,131K,K,5,2,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,170,1,8,0,9
43,132,32.011070011,132J,J,5,1,11,3,3,3,3,0,0,0,0,0,0,2,0,0,6,6,6,8,0,U,6,U,0,0,0,0,0,1,2,2,2,2,2,0,0,1,4,4,2,2,1,0,0,12,15,5,1,12,12,5,1,13,12,5,1,13,15,4,1,11,12,4,1,11,15,3,1,13,13,3,1,13,6,3,1,11,7,3,1,13,7,3,1,2,0,0,77,0,8,0,9
43,133,32.011070011,133J,J,5,1,6,3,1,3,1,0,0,0,0,0,0,2,6,0,6,0,0,8,0,U,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,2,0,2,0,0,0,0,11,2,1,2,11,32,1,3,U,U,U,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,35,1,8,0,9
43,133,32.011070011,133J,J,5,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,U,U,U,U,8,U,9
43,134,22.551038388,134K,K,5,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,8,8,0,8,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,5,2,2,12,17,2,1,11,17,1,1,11,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,83,1,8,1,9
43,134,22.551038388,134K,K,5,2,12,3,1,3,1,0,0,0,0,0,0,3,6,0,0,0,0,8,U,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,3,0,0,0,0,0,1,11,5,3,2,13,5,3,2,11,6,2,2,12,3,2,2,11,2,2,2,11,17,1,1,11,1,1,2,11,27,1,3,,,,,,,,,1,4,5,83,1,8,0,9
43,135,609.96740673,135G,G,5,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,8,26,0,8,0,9
43,136,135.63607038,136E,E,5,2,11,1,1,0,0,3,0,0,0,0,0,0,0,0,6,0,6,8,8,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,0,23,25,4,2,21,25,3,2,22,25,3,2,21,19,3,2,21,28,2,3,23,18,1,1,21,18,1,1,21,12,1,1,22,18,1,1,21,24,1,1,1,0,0,20,0,8,0,9
43,137,136.96728463,137F,F,5,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,U,U,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,11,5,1,2,13,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,63,0,8,0,9
43,140,26.284186247,140A,A,5,1,98,1,2,0,0,1,0,6,0,0,0,3,0,6,0,6,6,8,8,0,0,0,0,0,0,0,0,1,0,2,0,2,2,0,0,1,0,3,0,1,1,0,0,13,4,4,2,13,6,4,3,13,10,4,3,13,27,4,3,13,14,3,2,13,13,2,1,13,12,2,1,13,7,2,2,11,14,1,3,12,3,1,2,1,0,0,43,1,0,1,9
43,140,26.284186247,140A,A,5,2,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,169,1,8,0,9
43,141,223.4056203,141D,D,5,2,6,3,3,0,0,0,0,0,0,0,0,2,6,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,1,2,0,0,0,0,0,0,11,27,2,3,21,19,2,2,22,19,2,2,11,1,2,2,11,2,2,2,11,10,2,3,11,17,2,3,11,6,1,2,13,17,1,1,12,3,1,2,1,6,8,177,1,8,U,9
